pdb_id,Hchain,Lchain,model,antigen_chain,antigen_type,antigen_het_name,antigen_name,short_header,date,compound,organism,heavy_species,light_species,antigen_species,authors,resolution,method,r_free,r_factor,scfv,engineered,heavy_subclass,light_subclass,light_ctype,affinity,delta_g,affinity_method,temperature,pmid
7rsn,E,J,0,C,protein,,amc018 gp120,VIRAL PROTEIN/IMMUNE SYSTEM,08/11/21,AMC018 SOSIP.v4.2 in complex with PGV04 Fab,HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS,homo sapiens,homo sapiens,human immunodeficiency virus 1,"Cottrell, C.A., Ward, A.B.",3.49,ELECTRON MICROSCOPY,,,False,True,unknown,unknown,unknown,,,,,
6x97,H,L,0,A,protein,,bg505 hiv-1 env gp120,VIRAL PROTEIN/IMMUNE SYSTEM,06/02/20,Cryo-EM model of HIV-1 Env BG505 SOSIP.664 in complex with rabbit monoclonal antibody 11A fragment antigen binding variable domain,HUMAN IMMUNODEFICIENCY VIRUS 1; ORYCTOLAGUS CUNICULUS,oryctolagus cuniculus,oryctolagus cuniculus,human immunodeficiency virus 1,"Ozorowski, G., Cottrell, C.A., Ward, A.B.",3.65,ELECTRON MICROSCOPY,,,False,True,IGHV1,IGKV1,Kappa,,,,,
5hd8,E,F,0,B,protein,,h(+)/cl(-) exchange transporter clca,TRANSPORT PROTEIN,01/05/16,Crystal structure of disulfide cross-linked D417C ClC-ec1,ESCHERICHIA COLI; MUS MUSCULUS,mus musculus,mus musculus,escherichia coli,"Mathews, I.I., Khantwal, C.M., Maduke, M.",3.15,X-RAY DIFFRACTION,0.257,0.205,False,True,IGHV4,IGKV4,Kappa,,,,,
6gk4,B,,0,A,protein,,cystic fibrosis transmembrane conductance regulator,HYDROLASE,05/18/18,Human NBD1 of CFTR in complex with nanobodies D12 and T8,HOMO SAPIENS; LAMA GLAMA,lama glama,,homo sapiens,"Sigoillot, M., Overtus, M., Grodecka, M., Scholl, D., Garcia-Pino, A., Laeremans, T., He, L., Pardon, E., Hildebrandt, E., Urbatsch, I., Steyaert, J., Riordan, J.R., Govaerts, C.",2.91,X-RAY DIFFRACTION,0.295,0.246,False,True,IGHV1,,,,,,,
6c6z,C,D,0,A,protein,,spike protein,IMMUNE SYSTEM,01/19/18,Crystal structure of potent neutralizing antibody CDC2-C2 in complex with MERS-CoV S1 RBD,MIDDLE EAST RESPIRATORY SYNDROME-RELATED CORONAVIRUS; HOMO SAPIENS,homo sapiens,homo sapiens,middle east respiratory syndrome-relatedcoronavirus ,"Wang, N., McLellan, J.S.",2.1,X-RAY DIFFRACTION,0.228,0.191,False,True,IGHV1,IGKV2,Kappa,,,,,
7my3,H,,0,C,protein,,spike glycoprotein,IMMUNE SYSTEM/VIRAL PROTEIN,05/20/21,CryoEM structure of neutralizing nanobody Nb12 in complex with SARS-CoV2 spike,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; MUS MUSCULUS,mus musculus,,severe acute respiratory syndrome coronavirus2 ,"Xu, K., Kwong, P.D.",2.9,ELECTRON MICROSCOPY,,,False,True,unknown,unknown,unknown,,,,,
6nf2,J,K,0,A,protein,,envelope glycoprotein gp120,IMMUNE SYSTEM,12/18/18,Cryo-EM structure of vaccine-elicited antibody 0PV-c.01 in complex with HIV-1 Env BG505 DS-SOSIP and antibodies VRC03 and PGT122,HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS,homo sapiens,homo sapiens,human immunodeficiency virus 1,"Gorman, J., Kwong, P.D.",3.7,ELECTRON MICROSCOPY,,,False,True,IGHV4,unknown,unknown,,,,,
6u6u,H,L,0,R,protein,,interleukin-1 receptor-like 2,CYTOKINE,08/30/19,IL36R extracellular domain in complex with BI655130 Fab,HOMO SAPIENS,homo sapiens,homo sapiens,homo sapiens,"Larson, E.T., Farrow, N.A.",2.31,X-RAY DIFFRACTION,0.202,0.179,False,True,IGHV1,IGKV3,Kappa,,,,,
6uye,I,L,0,C,protein,,sgp,VIRAL PROTEIN/IMMUNE SYSTEM,11/13/19,EBOV GPdMuc Makona bound to rEBOV-548 Fab,EBOLA VIRUS; HOMO SAPIENS,homo sapiens,homo sapiens,ebola virus,"Murin, C.D., Ward, A.B.",3.96,ELECTRON MICROSCOPY,,,False,True,IGHV3,IGKV1,Kappa,,,,,
7r8u,H,L,0,A | B,protein | protein,NA | NA,unknown | unknown,SIGNALING PROTEIN/IMMUNE SYSTEM,06/27/21,LOX-1 - Structural and Functional Studies of a Receptor Implicated in Atherosclerosis,HOMO SAPIENS,,,,"Oganesyan, V., van Dyk, N.",1.901,X-RAY DIFFRACTION,0.218,0.186,False,False,IGHV1,IGLV1,Lambda,,,,,
3se8,H,L,0,G,protein,,hiv-1 clade ae strain 93th057 gp120,VIRAL PROTEIN/IMMUNE SYSTEM,06/10/11,Crystal structure of broadly and potently neutralizing antibody VRC03 in complex with HIV-1 gp120,HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS,homo sapiens,homo sapiens,human immunodeficiency virus 1,"Kwong, P.D., Zhou, T.",1.895,X-RAY DIFFRACTION,0.233,0.187,False,True,IGHV1,IGKV3,Kappa,,,,,
7zxu,H,L,0,E,protein,,spike protein s1,VIRAL PROTEIN,05/23/22,SARS-CoV-2 Omicron BA.4/5 RBD in complex with Beta-27 Fab and C1 nanobody,Homo sapiens; Lama glama; Severe acute respiratory syndrome coronavirus 2,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Huo, J., Zhou, D., Ren, J., Stuart, D.I.",1.89,X-RAY DIFFRACTION,0.209,0.181,False,True,IGHV3,IGKV3,Kappa,,,,,
5m2j,D,,0,A,protein,,tumor necrosis factor,CYTOKINE,10/13/16,Complex between human TNF alpha and Llama VHH2,HOMO SAPIENS,homo sapiens,,homo sapiens,"Cambillau, C., Spinelli, S., Desmyter, A., de Haard, H.",1.9,X-RAY DIFFRACTION,0.196,0.158,False,True,IGHV3,,,1.3000000000000002e-10,-13.48699434919035,SPR,,TBD
7tly,A,B,0,I,protein,,spike glycoprotein,VIRUS/IMMUNE SYSTEM,01/19/22,SARS-CoV-2 S B.1.1.529 Omicron variant (RBD + S309 Local Refinement),HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"McCallum, M., Veesler, D., Seattle Structural Genomics Center for Infectious Disease (SSGCID)",3.0,ELECTRON MICROSCOPY,,,False,True,IGHV1,IGKV3,Kappa,,,,,
5bvp,H,L,0,I,protein,,interleukin-1 beta,IMMUNE SYSTEM,06/05/15,"The molecular mode of action and species specificity of canakinumab, a human monoclonal antibody neutralizing IL-1beta",HOMO SAPIENS,homo sapiens,homo sapiens,homo sapiens,"Rondeau, J.M.",2.2,X-RAY DIFFRACTION,0.231,0.188,False,True,IGHV3,IGKV6,Kappa,3.05e-11,-14.345981790181613,SPR,,TBD
5k9q,S,T,0,N | M | O,protein | protein | protein,NA | NA | NA,hemagglutinin ha2 | hemagglutinin ha1 | hemagglutinin ha1,IMMUNE SYSTEM,06/01/16,Crystal structure of multidonor HV1-18-class broadly neutralizing Influenza A antibody 16.a.26 in complex with A/Hong Kong/1-4-MA21-1/1968 (H3N2) Hemagglutinin,INFLUENZA A VIRUS; INFLUENZA A VIRUS (STRAIN A/HONG KONG/1/1968 H3N2); HOMO SAPIENS,homo sapiens,homo sapiens,influenza a virus (strain a/hong kong/1/1968h3n2)  | influenza a virus | influenza a virus,"Joyce, M.G., Thomas, P.V., Wheatley, A.K., McDermott, A.B., Mascola, J.R., Kwong, P.D.",2.503,X-RAY DIFFRACTION,0.218,0.182,False,True,IGHV1,IGKV1,Kappa,,,,,
4kjq,C,D,0,A,protein,,h(+)/cl(-) exchange transporter clca,"tranport protein, membrane protein",05/03/13,Structure of the CLC-ec1 deltaNC construct in 100mM fluoride,MUS MUSCULUS; ESCHERICHIA COLI,mus musculus,mus musculus,escherichia coli,"Lim, H.-H., Miller, C",2.875,X-RAY DIFFRACTION,0.263,0.220,False,True,IGHV4,IGKV4,Kappa,,,,,
6a96,K,,0,D,protein,,"gamma-aminobutyric acid receptor subunit beta-3,gamma-aminobutyric acid receptor subunit beta-3 ",MEMBRANE PROTEIN,07/11/18,Cryo-EM structure of the human alpha5beta3 GABAA receptor in complex with GABA and Nb25,LAMA GLAMA; HOMO SAPIENS,lama glama,,homo sapiens,"Liu, S., Xu, L., Guan, F., Liu, Y.T., Cui, Y., Zhang, Q., Bi, G.Q., Zhou, Z.H., Zhang, X., Ye, S.",3.51,ELECTRON MICROSCOPY,,,False,True,IGHV1,,,,,,,
6wwz,S,s,0,A | B,protein | protein,NA | NA,"guanine nucleotide-binding protein g(o) subunit alpha,guanine nucleotide-binding protein g(o) subunit alpha  | guanine nucleotide-binding protein g(i)/g(s)/g(t) subunitbeta-1 ",MEMBRANE PROTEIN,05/09/20,Cryo-EM structure of the human chemokine receptor CCR6 in complex with CCL20 and a Go protein,RATTUS NORVEGICUS; HOMO SAPIENS; MUS MUSCULUS,mus musculus,,homo sapiens | rattus norvegicus,"Wasilko, D.J., Johnson, Z.L., Ammirati, M., Han, S., Wu, H.",3.34,ELECTRON MICROSCOPY,,,True,True,unknown,unknown,unknown,,,,,
7mfu,C,,0,A,protein,,spike protein s1,VIRAL PROTEIN,04/11/21,Crystal structure of synthetic nanobody complexes with SARS-CoV-2 receptor binding domain,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; SYNTHETIC CONSTRUCT,synthetic construct,,severe acute respiratory syndrome coronavirus2 ,"Jiang, J., Ahmad, J., Natarajan, K., Boyd, L.F., Margulies, D.H.",1.7,X-RAY DIFFRACTION,0.215,0.181,False,True,IGHV1,,,,,,,
4al8,H,L,0,C,protein,,envelope protein,IMMUNE SYSTEM,03/02/12,Structure of Dengue virus DIII in complex with Fab 2H12,DENGUE VIRUS; HOMO SAPIENS,homo sapiens,homo sapiens,dengue virus,"Midgley, C.M., Flanagan, A., Mongkolsapaya, J., Grimes, J.M., Screaton, G.R.",1.66,X-RAY DIFFRACTION,0.1975,0.1699,False,False,IGHV1,IGKV6,Kappa,4.5000000000000005e-10,-12.751299583055715,ELISA,,TBD
5eii,A,B,0,I,protein,,histone chaperone asf1,IMMUNE SYSTEM,10/29/15,Structural determination of an protein complex of a Fab with increased solubility,HOMO SAPIENS; SACCHAROMYCES CEREVISIAE,homo sapiens,homo sapiens,saccharomyces cerevisiae,"Bailey, L.J., Kossiakoff, A.A., Chaperone-Enabled Studies of Epigenetic Regulation Enzymes (CEBS)",2.44,X-RAY DIFFRACTION,0.233,0.185,False,True,IGHV3,IGKV1,Kappa,,,,,
4r2g,D,C,0,O,protein,,surface protein gp160,IMMUNE SYSTEM,08/11/14,Crystal Structure of PGT124 Fab bound to HIV-1 JRCSF gp120 core and to CD4,HUMAN IMMUNODEFICIENCY VIRUS TYPE 1 (JRCSF ISOLATE); HOMO SAPIENS,homo sapiens,homo sapiens,human immunodeficiency virus type 1 (jrcsfisolate) ,"Garces, F., Wilson, I.A.",3.283,X-RAY DIFFRACTION,0.263,0.207,False,True,IGHV4,IGLV3,Lambda,3.4e-08,-10.188885744060974,ITC,,TBD
5tpn,H,L,0,A,protein,,"fusion glycoprotein f0,fibritin",IMMUNE SYSTEM,10/20/16,Crystal structure of RSV F in complex with human antibody hRSV90,HUMAN RESPIRATORY SYNCYTIAL VIRUS A; HOMO SAPIENS,homo sapiens,homo sapiens,"human respiratory syncytial virus a,enterobacteria phage ox2 ","Mousa, J.J., Crowe, J.E.",3.141,X-RAY DIFFRACTION,0.262,0.224,False,False,IGHV3,IGKV3,Kappa,,,,,
5kov,W,w,0,S,protein,,capsid polyprotein vp90,VIRAL PROTEIN,07/01/16,Crystal structure of the human astrovirus 2 capsid protein spike in complex with a single chain variable fragment of an astrovirus neutralizing antibody at 3.24-A resolution,HUMAN ASTROVIRUS-2; MUS MUSCULUS,mus musculus,,human astrovirus-2,"Bogdanoff, W.A., DuBois, R.M.",3.245,X-RAY DIFFRACTION,0.288,0.241,True,True,unknown,unknown,unknown,1.8700000000000004e-09,-11.907338499719083,SPR,,TBD
4y8d,D,,0,B,protein,,cyclin-g-associated kinase,TRANSFERASE,02/16/15,Crystal structure of Cyclin-G associated kinase (GAK) complexed with selective 12i inhibitor,HOMO SAPIENS; LAMA GLAMA,lama glama,,homo sapiens,"Chaikuad, A., Heroven, C., Nowak, R., De Jonghe, S., von Delft, F., Arrowsmith, C.H., Edwards, A.M., Bountra, C., Knapp, S., Structural Genomics Consortium (SGC)",2.1,X-RAY DIFFRACTION,0.232,0.192,False,False,IGHV1,,,8.9e-09,-10.982997099581803,Unknown,,TBD
4j6r,H,L,0,G,protein,,envelope glycoprotein gp160,viral protein/immune system,02/11/13,Crystal structure of broadly and potently neutralizing antibody VRC23 in complex with HIV-1 gp120,HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS,homo sapiens,homo sapiens,human immunodeficiency virus 1,"Zhou, T., Moquin, S., Kwong P.D.",1.64,X-RAY DIFFRACTION,0.198,0.164,False,True,unknown,IGKV3,Kappa,,,,,
7sob,N,O,0,K,protein,,spike glycoprotein,VIRAL PROTEIN/IMMUNE SYSTEM,10/29/21,SARS-CoV-2 S B.1.617.1 kappa variant + S309 + S2L20 Global Refinement,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"McCallum, M., Veesler, D., Seattle Structural Genomics Center for Infectious Disease (SSGCID)",2.4,ELECTRON MICROSCOPY,,,False,True,IGHV1,IGKV3,Kappa,,,,,
6xzu,A,,0,B,protein,,complement c3,IMMUNE SYSTEM,02/05/20,Complex of C-terminal domain of murine complement C3b with the hC3Nb3 nanobody,LAMA GLAMA; MUS MUSCULUS,lama glama,,mus musculus,"Andersen, G.R., Pedersen, H.",1.5,X-RAY DIFFRACTION,0.200,0.166,False,True,IGHV1,,,,,,,
5f97,G,,0,C,protein,,"adhesin binding fucosylated histo-blood group antigen,adhesin,adhesin binding fucosylated histo-blood group antigen ",CELL ADHESION,12/09/15,Blood group antigen binding adhesin BabA of Helicobacter pylori strain A730 in complex with blood group A type 1 hexasaccharide,HELICOBACTER PYLORI; LAMA GLAMA,lama glama,,helicobacter pylori,"Moonens, K., Gideonsson, P., Subedi, S., Romao, E., Oscarson, S., Muyldermans, S., Boren, T., Remaut, H.",2.62,X-RAY DIFFRACTION,0.237,0.188,False,True,IGHV1,,,,,,,
7kc9,C,,0,B | A,protein | protein,NA | NA,ricin chain b | ricin chain a,TOXIN,10/05/20,Ricin bound to VHH antibody V5G1,VICUGNA PACOS; RICINUS COMMUNIS,vicugna pacos,,ricinus communis | ricinus communis,"Rudolph, M.J.",2.301,X-RAY DIFFRACTION,0.238,0.187,False,True,IGHV1,,,,,,,
7e5r,T,V,0,B,protein,,spike glycoprotein,VIRAL PROTEIN/IMMUNE SYSTEM,02/20/21,SARS-CoV-2 S trimer with three-antibody cocktail complex,HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Sun, Y., Wang, L., Wang, N., Feng, R., Wang, X.",3.6,ELECTRON MICROSCOPY,,,False,True,IGHV3,IGKV1,Kappa,,,,,
6nz7,H,L,0,B | A,protein | protein,NA | NA,hemagglutinin ha2 chain | hemagglutinin ha1 chain,IMMUNE SYSTEM,02/13/19,Crystal structure of broadly neutralizing Influenza A antibody 429 B01 in complex with Hemagglutinin Hong Kong 1968,INFLUENZA A VIRUS (STRAIN A/HONG KONG/1/1968 H3N2); HOMO SAPIENS,homo sapiens,homo sapiens,influenza a virus (strain a/hong kong/1/1968h3n2)  | influenza a virus (strain a/hong kong/1/1968h3n2) ,"Zhou, T., Kwong, P.D.",2.95,X-RAY DIFFRACTION,0.267,0.224,False,True,IGHV3,IGKV1,Kappa,,,,,
4xwo,U,V,0,S,protein,,sec22,HYDROLASE/TRANSPORT PROTEIN,01/29/15,Structure of Get3 bound to the transmembrane domain of Sec22,"HOMO SAPIENS, SYNTHETIC CONSTRUCT; SACCHAROMYCES CEREVISIAE (ATCC 204508 / S288C); SACCHAROMYCES CEREVISIAE","homo sapiens, synthetic construct","homo sapiens, synthetic construct",saccharomyces cerevisiae (atcc 204508 / s288c),"Mateja, A., Paduch, M., Chang, H.-Y., Szydlowska, A., Kossiakoff, A.A., Hegde, R.S., Keenan, R.J.",2.75,X-RAY DIFFRACTION,0.247,0.196,False,True,IGHV3,IGKV1,Kappa,,,,,
4hg4,R,S,0,E | b,protein | protein,NA | NA,hemagglutinin ha2 | unknown,VIRAL PROTEIN/IMMUNE SYSTEM,10/06/12,Crystal structure of Fab 2G1 in complex with a H2N2 influenza virus hemagglutinin,INFLUENZA A VIRUS; HOMO SAPIENS,homo sapiens,homo sapiens,influenza a virus | influenza a virus,"Xu, R., Wilson, I.A.",3.2,X-RAY DIFFRACTION,0.302,0.249,False,True,IGHV1,IGKV1,Kappa,,,,,
4kxz,J,I,0,B,protein,,transforming growth factor beta-2,immune system,05/28/13,crystal structure of tgfb2 in complex with GC2008.,HOMO SAPIENS,homo sapiens,homo sapiens,homo sapiens,"Mathieu, M., Moulin, A.G., Wei, R.",2.83,X-RAY DIFFRACTION,0.222,0.183,False,True,IGHV1,IGKV3,Kappa,3e-09,-11.627286953008984,SPR,,TBD
7r88,C,D,0,B | A,protein | protein,NA | NA,atp-binding cassette sub-family g member 8 | atp-binding cassette sub-family g member 5,LIPID TRANSPORT/IMMUNE SYSTEM,06/26/21,The structure of human ABCG5-I529W/ABCG8-WT,HOMO SAPIENS; MUS MUSCULUS,mus musculus,mus musculus,homo sapiens | homo sapiens,"Sun, Y., Li, X., Long, T.",3.5,ELECTRON MICROSCOPY,,,False,True,IGHV7,IGKV9,Kappa,,,,,
7cai,G,F,0,B | C,protein | protein,NA | NA,spike glycoprotein | spike glycoprotein,VIRAL PROTEIN,06/08/20,SARS-CoV-2 S trimer with two RBDs in the open state and complexed with two H014 Fab,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2  | severe acute respiratory syndrome coronavirus2 ,"Zhe, L., Cao, L., Deng, Y., Sun, Y., Wang, N., Xie, L., Wang, Y., Rao, Z., Qin, C., Wang, X.",3.49,ELECTRON MICROSCOPY,,,False,True,IGHV1,IGKV6,Kappa,,,,,
7cqd,H,L,0,A,protein,,"putative zinc metalloprotease aq_1964,pa14 from podoplanin,putative zinc metalloprotease aq_1964 ",HYDROLASE/IMMUNE SYSTEM,08/10/20,The NZ-1 Fab complexed with the PDZ tandem fragment of A. aeolicus S2P homolog with the PA14 tag inserted between the residues 235 and 236,RATTUS NORVEGICUS; AQUIFEX AEOLICUS VF5; HOMO SAPIENS,rattus norvegicus,rattus norvegicus,"aquifex aeolicus vf5, homo sapiens","Tamura-Sakaguchi, R., Aruga, R., Nogi, T.",3.2,X-RAY DIFFRACTION,0.286,0.265,False,True,IGHV5,IGLV3,Lambda,,,,,
6h72,C,,0,A,protein,,capsid protein vp1,VIRAL PROTEIN,07/30/18,GI.1 human norovirus protruding domain in complex with Nano-94 and 2-fucosyllactose (2FL),NORWALK VIRUS (STRAIN GI/HUMAN/UNITED STATES/NORWALK/1968); VICUGNA PACOS,vicugna pacos,,norwalk virus (strain gi/human/unitedstates/norwalk/1968) ,"Kilic, T., Hansman, G.S.",2.3,X-RAY DIFFRACTION,0.202,0.172,False,True,IGHV1,,,,,,,
6b20,E,,0,B | D,protein | protein,NA | NA,guanine nucleotide-binding protein g(i)/g(s)/g(t) subunitbeta-1  | guanine nucleotide-binding protein g(t) subunit gamma-t1,SIGNALING PROTEIN,09/19/17,Crystal structure of a complex between G protein beta gamma dimer and an inhibitory Nanobody regulator,BOS TAURUS; LAMA GLAMA,lama glama,,bos taurus | bos taurus,"Gulati, S., Kiser, P.D., Palczewski, K.",2.34,X-RAY DIFFRACTION,0.249,0.200,False,True,IGHV1,,,,,,,
6k65,H,L,0,A,protein,,immunoglobulin g-binding protein a,STRUCTURAL PROTEIN,06/01/19,Application of anti-helix antibodies in protein structure determination (9014-1P4B),STAPHYLOCOCCUS AUREUS (STRAIN NCTC 8325); MUS MUSCULUS,mus musculus,mus musculus,staphylococcus aureus (strain nctc 8325),"Lee, J.O., Jin, M.S., Kim, J.W., Kim, S., Lee, H., Cho, G.Y.",1.65,X-RAY DIFFRACTION,0.192,0.170,False,True,IGHV2,IGLV1,Lambda,,,,,
6b9z,B,A,0,C | E,protein | protein,NA | NA,immunoglobulin g binding protein a | protein l,IMMUNE SYSTEM,10/11/17,Trastuzumab Fab v3,MUS MUSCULUS; HOMO SAPIENS; FINEGOLDIA MAGNA; STAPHYLOCOCCUS AUREUS,"mus musculus, homo sapiens","mus musculus, homo sapiens",staphylococcus aureus | finegoldia magna,"Bzymek, K.P., King, J.D., Williams, J.C.",1.82,X-RAY DIFFRACTION,0.189,0.165,False,True,IGHV3,IGKV1,Kappa,,,,,
3pnw,H,G,0,I,protein,,tudor domain-containing protein 3,PROTEIN BINDING/IMMUNE SYSTEM,11/19/10,Crystal Structure of the tudor domain of human TDRD3 in complex with an anti-TDRD3 FAB,"HOMO SAPIENS, SYNTHETIC CONSTRUCT; HOMO SAPIENS",synthetic,synthetic,homo sapiens,"Loppnau, P., Tempel, W., Wernimont, A.K., Lam, R., Ravichandran, M., Adams-Cioaba, M.A., Persson, H., Sidhu, S.S., Arrowsmith, C.H., Edwards, A.M., Bountra, C., Weigelt, J., Cossar, D., Structural Genomics Consortium (SGC)",2.05,X-RAY DIFFRACTION,0.264,0.223,False,True,IGHV3,IGKV1,Kappa,,,,,
6ous,U,V,0,J | I,protein | protein,NA | NA,fusion glycoprotein f1 fused with fibritin trimerizationdomain  | fusion glycoprotein f2,VIRAL PROTEIN/Immune system,05/05/19,Structure of fusion glycoprotein from human respiratory syncytial virus,HUMAN RESPIRATORY SYNCYTIAL VIRUS A2; HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS,homo sapiens,homo sapiens,"human respiratory syncytial virus a2, humanimmunodeficiency virus 1  | human respiratory syncytial virus a2","Su, H.P.",3.4,X-RAY DIFFRACTION,0.275,0.245,False,True,IGHV3,IGKV1,Kappa,,,,,
1adq,H,L,0,A,protein,,igg4 rea fc,COMPLEX (IMMUNOGLOBULIN/AUTOANTIGEN),02/18/97,CRYSTAL STRUCTURE OF A HUMAN IGM RHEUMATOID FACTOR FAB IN COMPLEX WITH ITS AUTOANTIGEN IGG FC,HOMO SAPIENS,homo sapiens,homo sapiens,homo sapiens,"Corper, A.L., Taussig, M.J., Sutton, B.J.",3.15,X-RAY DIFFRACTION,0.289,0.225,False,False,IGHV3,IGLV3,Lambda,,,,,
6mpg,X,Y,0,D,protein,,envelope glycoprotein gp41,VIRAL PROTEIN,10/06/18,"Cryo-EM structure at 3.2 A resolution of HIV-1 fusion peptide-directed antibody, A12V163-b.01, elicited by vaccination of Rhesus macaques, in complex with stabilized HIV-1 Env BG505 DS-SOSIP, which was also bound to antibodies VRC03 and PGT122",MACACA MULATTA; HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS,macaca mulatta,macaca mulatta,human immunodeficiency virus 1,"Acharya, P., Kwong, P.D.",3.2,ELECTRON MICROSCOPY,,,False,True,IGHV3,IGKV4,Kappa,,,,,
5jq6,H,L,0,A,protein,,clumping factor a,IMMUNE SYSTEM,05/04/16,Crystal structure of ClfA in complex with the Fab fragment of Tefibazumab,"MUS MUSCULUS, HOMO SAPIENS; STAPHYLOCOCCUS AUREUS","mus musculus, homo sapiens","mus musculus, homo sapiens",staphylococcus aureus,"Ganesh, V.K.",2.4,X-RAY DIFFRACTION,0.259,0.208,False,True,IGHV2,IGKV8,Kappa,7.900000000000001e-10,-12.41785844031504,SPR,,TBD
7cu5,B,b,0,E,protein,,programmed cell death protein 1,IMMUNE SYSTEM,08/21/20,N-Glycosylation of PD-1 and glycosylation dependent binding of PD-1 specific monoclonal antibody camrelizumab,HOMO SAPIENS,homo sapiens,,homo sapiens,"Liu, K.F., Tan, S.G., Jin, W.J., Guan, J.W., Wang, W.L., Sun, H., Qi, J.X., Yan, J.H., Chai, Y., Wang, Z.F., Chu, X.D., Gao, G.F.",2.81,X-RAY DIFFRACTION,0.252,0.212,True,True,unknown,unknown,unknown,,,,,
4ej1,D,,0,A,protein,,dihydrofolate reductase,Oxidoreductase/Immune system,04/06/12,Binding of Nb113 camelid antibody fragment with the binary DHFR:folate complex,ESCHERICHIA COLI; LAMA GLAMA,lama glama,,escherichia coli,"Oyen, D., Srinivasan, V.",1.75,X-RAY DIFFRACTION,0.224,0.186,False,True,IGHV1,,,,,,,
7s0d,O,P,0,B,protein,,spike glycoprotein,VIRAL PROTEIN/IMMUNE SYSTEM,08/30/21,Structure of the SARS-CoV-2 S 6P trimer in complex with neutralizing antibody N-612-014,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Barnes, C.O., Bjorkman, P.J.",3.5,ELECTRON MICROSCOPY,,,False,True,IGHV3,IGKV1,Kappa,,,,,
7o06,B,,0,D,protein,,centrosomal protein of 164 kda,STRUCTURAL PROTEIN,03/25/21,Crystal structure of the N-terminal domain of CEP164(1-109) bound to camelid nanobody 10Z,CAMELIDAE MIXED LIBRARY; HOMO SAPIENS,camelidae mixed library,,homo sapiens,"e Silva, I.R., van Breugel, M.",1.6,X-RAY DIFFRACTION,0.211,0.180,False,True,IGHV1,,,,,,,
6mpg,M,N,0,C,protein,,envelope glycoprotein gp120,VIRAL PROTEIN,10/06/18,"Cryo-EM structure at 3.2 A resolution of HIV-1 fusion peptide-directed antibody, A12V163-b.01, elicited by vaccination of Rhesus macaques, in complex with stabilized HIV-1 Env BG505 DS-SOSIP, which was also bound to antibodies VRC03 and PGT122",MACACA MULATTA; HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS,homo sapiens,homo sapiens,human immunodeficiency virus 1,"Acharya, P., Kwong, P.D.",3.2,ELECTRON MICROSCOPY,,,False,True,unknown,unknown,unknown,,,,,
7chp,H,L,0,E,protein,,spike protein s1,VIRAL PROTEIN,07/06/20,Crystal structure of SARS-CoV-2 antibody P5A-3C8 with RBD,SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS,homo sapiens,homo sapiens,severe acute respiratory syndrome coronavirus2 ,"Wang, X., Zhang, L., Ge, J., Wang, R., Zhang, Q.",2.357,X-RAY DIFFRACTION,0.220,0.193,False,True,IGHV3,IGKV1,Kappa,,,,,
6x05,K,,0,A,protein,,nucleoporin nup133,STRUCTURAL PROTEIN,05/15/20,Nup133 (aa55-481) from S. cerevisiae bound by VHH-SAN4,SACCHAROMYCES CEREVISIAE (STRAIN ATCC 204508 / S288C); VICUGNA PACOS,vicugna pacos,,saccharomyces cerevisiae (strain atcc 204508 /s288c) ,"Nordeen, S.A., Schwartz, T.U.",2.1,X-RAY DIFFRACTION,0.224,0.198,False,True,unknown,unknown,unknown,,,,,
